order_id,line_no,product_code,product_name,category,ordered_cases,confirmed_cases,unit_price_case,discount_pct,gross_line_value,discount_line_value,line_net_value,plant,storage_location,rejection_reason
SO102939,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,15,13,3220,7,48300,3381.0,44919.0,PHC01,FG02,
SO102939,4,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,35,35,7500,0,262500,0.0,262500.0,BEN01,FG03,
SO102939,5,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,24,24,4080,10,97920,9792.0,88128.0,BEN01,FG03,
SO102939,6,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,15,15,7550,12,113250,13590.0,99660.0,BEN01,FG03,
SO102940,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,110,68,5940,10,653400,65340.0,588060.0,KAN01,FG03,
SO102940,2,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,16,16,2240,5,35840,1792.0,34048.0,KAN01,FG03,
SO102940,3,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,48,48,3680,15,176640,26496.0,150144.0,KAD01,FG01,
SO102940,4,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,424,182,4380,7,1857120,129998.4,1727121.6,KAD01,FG03,
SO102941,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,3,3,4380,2,13140,262.8,12877.2,KAD01,FG01,
SO102942,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,21,21,4380,3,91980,2759.4,89220.6,KAN01,FG02,
SO102942,2,SKU0053,Energy Rush 40cl PET x12,Energy Drink,16,16,3160,12,50560,6067.2,44492.8,KAD01,FG01,
SO102942,3,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,9,4,1730,12,15570,1868.4,13701.6,KAD01,FG03,
SO102942,4,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,5,5,1780,0,8900,0.0,8900.0,KAN01,FG02,
SO102942,5,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,6,6,1750,0,10500,0.0,10500.0,KAN01,FG02,
SO102942,6,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,11,8,1970,12,21670,2600.4,19069.6,KAN01,FG02,
SO102943,1,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,56,56,3810,15,213360,32004.0,181356.0,KAD01,FG01,
SO102944,1,SKU0060,Malt Spark 33cl Can x24,Malt Drink,16,16,4250,0,68000,0.0,68000.0,LAG01,FG03,
SO102944,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,3,3,3220,5,9660,483.0,9177.0,LAG01,FG03,
SO102944,3,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,11,8,3280,12,36080,4329.6,31750.4,LAG01,FG02,
SO102945,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,16,16,4110,0,65760,0.0,65760.0,ABA01,FG02,
SO102945,2,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,4,4,3140,3,12560,376.8,12183.2,ENU01,FG01,
SO102945,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,17,17,2400,2,40800,816.0,39984.0,ENU01,FG02,
SO102945,4,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,23,23,1730,5,39790,1989.5,37800.5,ENU01,FG02,
SO102945,5,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,3,3,3760,3,11280,338.4,10941.6,ENU01,FG01,
SO102945,6,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,3,3,3650,0,10950,0.0,10950.0,ENU01,FG01,
SO102946,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,16,16,3240,0,51840,0.0,51840.0,LAG01,FG03,
SO102946,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,6,6,3930,0,23580,0.0,23580.0,LAG02,FG02,
SO102946,3,SKU0052,Energy Rush 33cl Can x24,Energy Drink,8,8,5500,0,44000,0.0,44000.0,LAG02,FG02,
SO102947,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,96,96,3760,15,360960,54144.0,306816.0,ENU01,FG02,
SO102947,2,SKU9999,Lemon Lime 50cl PET x12,Carbonated Soft Drink,88,53,2080,10,183040,18304.0,164736.0,ENU01,FG03,
SO102947,3,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,25,25,1900,15,47500,7125.0,40375.0,ABA01,FG01,
SO102947,4,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,56,56,4090,15,229040,34356.0,194684.0,ABA01,FG03,
SO102948,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,9,9,1910,0,17190,0.0,17190.0,ABA01,FG01,
SO102948,2,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,13,13,3150,10,40950,4095.0,36855.0,ENU01,FG02,
SO102948,3,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,7,7,3650,0,25550,0.0,25550.0,ABA01,FG02,
SO102949,1,SKU0054,Energy Rush 40cl PET x24,Energy Drink,70,70,6420,2,449400,8988.0,440412.0,KAN01,FG02,
SO102949,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,4,4,3280,7,13120,918.4,12201.6,KAD01,FG01,
SO102950,1,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,3,3,1780,12,5340,640.8,4699.2,ENU01,FG01,
SO102950,2,SKU0055,Ice Tea 50cl PET x12,Tea Drink,7,7,2850,0,19950,0.0,19950.0,ENU01,FG03,
SO102951,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,3,3,3650,2,10950,219.0,10731.0,ABJ01,FG03,
SO102951,2,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,4,4,7500,12,30000,3600.0,26400.0,ABJ01,FG01,
SO102951,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,7,7,3700,10,25900,2590.0,23310.0,ABJ01,FG01,
SO102951,4,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,2,2,2240,3,4480,134.4,4345.6,ABJ01,FG03,
SO102952,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,9,9,3140,3,28260,847.8,27412.2,LAG02,FG02,
SO102952,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,5,5,3280,0,16400,0.0,16400.0,LAG01,FG03,
SO102952,3,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,5,5,3150,0,15750,0.0,15750.0,LAG02,FG03,
SO102952,4,SKU0061,Malt Spark 50cl PET x12,Malt Drink,5,5,2980,0,14900,0.0,14900.0,LAG01,FG01,
SO102952,5,SKU0056,Ice Tea 50cl PET x24,Tea Drink,4,4,4740,3,18960,568.8,18391.2,LAG02,FG03,
SO102952,6,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,20,20,4380,0,87600,0.0,87600.0,LAG01,FG02,
SO102953,1,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,11,11,2240,0,24640,0.0,24640.0,ABJ01,FG02,
SO102954,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,6,6,3150,12,18900,2268.0,16632.0,IBD01,FG01,
SO102954,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,13,13,1970,2,25610,512.2,25097.8,IBD01,FG02,
SO102954,3,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,6,6,4080,0,24480,0.0,24480.0,IBD01,FG01,
SO102954,4,SKU0008,Cola Max 1L PET x24,Carbonated Soft Drink,7,7,5990,150,41930,62895.0,-62895.0,IBD01,FG03,
SO102954,5,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,12,12,4080,0,48960,0.0,48960.0,IBD01,FG02,
SO102955,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,3,3,1730,0,5190,0.0,5190.0,BEN01,FG01,
SO102955,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,16,16,1780,5,28480,1424.0,27056.0,PHC01,FG03,
SO102956,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,9,9,3070,5,27630,1381.5,26248.5,ENU01,FG02,
SO102957,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,14,14,3650,10,51100,5110.0,45990.0,KAD01,FG03,
SO102957,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,22,19,3220,3,70840,2125.2,68714.8,KAD01,FG03,
SO102958,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,70,70,1970,0,137900,0.0,137900.0,ENU01,FG02,
SO102958,2,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,104,104,2400,5,249600,12480.0,237120.0,ABA01,FG01,
SO102958,3,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,60,60,3280,0,196800,0.0,196800.0,ABA01,FG02,
SO102958,4,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,10,5,3240,12,32400,3888.0,28512.0,ENU01,FG01,
SO102958,5,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,18,14,3810,0,68580,0.0,68580.0,ENU01,FG02,
SO102959,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,15,6,5940,0,89100,0.0,89100.0,ENU01,FG03,
SO102960,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,8,8,3070,0,24560,0.0,24560.0,KAN01,FG02,
SO102960,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,4,4,7150,12,28600,3432.0,25168.0,KAD01,FG01,
SO102961,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,9,9,1910,3,17190,515.7,16674.3,KAN01,FG02,
SO102961,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,5,5,3810,2,19050,381.0,18669.0,KAN01,FG03,
SO102961,3,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,15,15,3840,0,57600,0.0,57600.0,KAN01,FG03,
SO102962,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,11,11,3140,0,34540,0.0,34540.0,LAG02,FG01,
SO102962,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,4,4,4380,7,17520,1226.4,16293.6,LAG02,DAMAGED,
SO102962,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,4,4,3140,7,12560,879.2,11680.8,LAG01,FG03,
SO102962,4,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,19,19,3240,3,61560,1846.8,59713.2,LAG02,FG02,
SO102963,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,6,6,3140,7,18840,1318.8,17521.2,KAN01,FG03,
SO102963,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,1,1,7150,0,7150,0.0,7150.0,KAD01,FG02,
SO102963,3,SKU0048,Aqua Pure 75cl PET x24,Water,11,11,2180,2,23980,479.6,23500.4,KAN01,FG02,
SO102963,4,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,12,12,3140,0,37680,0.0,37680.0,KAN01,FG01,
SO102963,5,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,5,5,1970,0,9850,0.0,9850.0,KAN01,FG02,
SO102964,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,66,66,1750,12,115500,13860.0,101640.0,ABJ01,FG02,
SO102964,2,SKU0059,Malt Spark 33cl Can x12,Malt Drink,36,36,2590,5,93240,4662.0,88578.0,ABJ01,FG02,
SO102964,3,SKU0050,Aqua Pure 1.5L PET x24,Water,10,10,3790,12,37900,4548.0,33352.0,ABJ01,FG02,
SO102965,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,17,17,7150,12,121550,14586.0,106964.0,LAG01,FG01,
SO102965,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,6,6,3070,10,18420,1842.0,16578.0,LAG01,FG02,
SO102966,1,SKU0048,Aqua Pure 75cl PET x24,Water,3,3,2180,0,6540,0.0,6540.0,KAD01,FG01,
SO102966,2,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,4,4,2240,10,8960,896.0,8064.0,KAD01,FG02,
SO102967,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,30,30,3650,12,109500,13140.0,96360.0,KAD01,FG02,
SO102967,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,40,35,5570,12,222800,26736.0,196064.0,KAN01,FG01,
SO102968,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,14,14,1910,3,26740,802.2,25937.8,ABA01,FG02,
SO102968,2,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,10,10,1970,7,19700,1379.0,18321.0,ABA01,FG03,
SO102969,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,5,5,1750,12,8750,1050.0,7700.0,BEN01,FG01,
SO102969,2,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,4,4,3240,0,12960,0.0,12960.0,BEN01,FG02,
SO102969,3,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,40,40,1970,0,78800,0.0,78800.0,BEN01,FG01,
SO102969,4,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,9,9,3810,5,34290,1714.5,32575.5,PHC01,FG02,
SO102970,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,8,8,3700,0,29600,0.0,29600.0,KAD01,FG03,
SO102970,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,7,7,4110,5,28770,1438.5,27331.5,KAN01,FG02,
SO102970,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,2,1,2400,3,4800,144.0,4656.0,KAD01,FG02,
SO102971,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,8,8,1700,10,13600,1360.0,12240.0,ABJ01,FG01,
SO102972,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,12,15700,1884.0,13816.0,LAG02,FG01,
SO102972,2,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,1,1,1970,7,1970,137.9,1832.1,LAG01,FG01,
SO102972,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,5,4,2400,10,12000,1200.0,10800.0,LAG01,FG03,
SO102972,4,SKU0062,Malt Spark 50cl PET x24,Malt Drink,2,2,5040,0,10080,0.0,10080.0,LAG02,FG01,
SO102972,5,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,1,1,3760,0,3760,0.0,3760.0,LAG01,FG01,
SO102972,6,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,13,13,3680,7,47840,3348.8,44491.2,LAG02,FG03,
SO102973,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,2,2,3760,3,7520,225.6,7294.4,IBD01,FG01,
SO102973,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,7,7,5570,0,38990,0.0,38990.0,IBD01,FG03,
SO102973,3,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,5,5,2300,0,11500,0.0,11500.0,IBD01,FG03,
SO102973,4,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,13,13,1780,0,23140,0.0,23140.0,IBD01,FG03,
SO102974,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,18,14,4080,7,73440,5140.8,68299.2,KAD01,FG01,
SO102975,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,6,6,3760,5,22560,1128.0,21432.0,BEN01,FG01,
SO102975,2,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,29,29,2300,7,66700,4669.0,62031.0,PHC01,FG03,
SO102976,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,19,19,1700,7,32300,2261.0,30039.0,KAN01,FG01,
SO102976,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,4,4,1780,7,7120,498.4,6621.6,KAN01,FG03,
SO102977,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,24,24,1970,0,47280,0.0,47280.0,BEN01,FG02,
SO102977,2,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,2,2,3140,0,6280,0.0,6280.0,BEN01,FG01,
SO102978,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,45,45,7150,0,321750,0.0,321750.0,KAN01,FG02,
SO102979,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,13,13,3680,0,47840,0.0,47840.0,ENU01,FG01,
SO102979,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,10,10,4380,2,43800,876.0,42924.0,ENU01,FG02,
SO102980,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,13,5,1750,10,22750,2275.0,20475.0,PHC01,FG01,
SO102981,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,12,15700,1884.0,13816.0,IBD01,FG02,
SO102981,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,20,20,1910,0,38200,0.0,38200.0,IBD01,FG01,
SO102981,3,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,16,7,3630,2,58080,1161.6,56918.4,IBD01,FG01,
SO102981,4,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,7,5,3700,0,25900,0.0,25900.0,IBD01,FG01,
SO102982,1,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,15,15,1900,2,28500,570.0,27930.0,KAD01,FG02,
SO102982,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,50,50,1970,7,98500,6895.0,91605.0,KAN01,FG03,
SO102982,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,16,16,3140,0,50240,0.0,50240.0,KAN01,FG02,
SO102982,4,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,18,18,4090,0,73620,0.0,73620.0,KAD01,FG02,
SO102983,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,4,4,3650,5,14600,730.0,13870.0,KAN01,FG02,
SO102983,2,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,18,18,3680,12,66240,7948.8,58291.2,KAD01,FG02,
SO102984,1,SKU0049,Aqua Pure 1.5L PET x12,Water,7,3,2000,3,14000,420.0,13580.0,BEN01,FG01,
SO102985,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,7,7,2300,5,16100,805.0,15295.0,PHC01,FG01,
SO102985,2,SKU0008,Cola Max 1L PET x24,Carbonated Soft Drink,5,5,5990,12,29950,3594.0,26356.0,PHC01,FG01,
SO102985,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,16,16,1950,2,31200,624.0,30576.0,BEN01,FG02,
SO102985,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,10,10,7150,10,71500,7150.0,64350.0,PHC01,FG01,
SO102986,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,5,5,7150,7,35750,2502.5,33247.5,LAG02,FG02,
SO102986,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,27,27,1950,5,52650,2632.5,50017.5,LAG01,FG01,
SO102986,3,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,4,4,1730,2,6920,138.4,6781.6,LAG01,FG01,
SO102986,4,SKU0051,Energy Rush 33cl Can x12,Energy Drink,6,6,2880,0,17280,0.0,17280.0,LAG01,FG01,
SO102987,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,4,2,3280,0,13120,0.0,13120.0,IBD01,FG02,
SO102987,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,6,3,3650,3,21900,657.0,21243.0,IBD01,FG02,
SO102987,3,SKU0060,Malt Spark 33cl Can x24,Malt Drink,6,6,4250,0,25500,0.0,25500.0,IBD01,FG03,
SO102987,4,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,10,10,3280,5,32800,1640.0,31160.0,IBD01,FG03,
SO102987,5,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,7,7,2080,10,14560,1456.0,13104.0,IBD01,FG01,
SO102988,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,4,4,1900,0,7600,0.0,7600.0,ENU01,FG02,
SO102988,2,SKU0050,Aqua Pure 1.5L PET x24,Water,39,39,3790,2,147810,2956.2,144853.8,ABA01,FG03,
SO102989,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,42,42,5940,10,249480,24948.0,224532.0,ABA01,FG03,
SO102989,2,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,40,33,1900,12,76000,9120.0,66880.0,ABA01,FG02,
SO102990,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,3,1,7550,0,22650,0.0,22650.0,KAN01,FG01,
SO102990,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,4,4,3840,0,15360,0.0,15360.0,KAD01,FG02,
SO102990,3,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,15,15,4110,0,61650,0.0,61650.0,KAD01,FG01,
SO102990,4,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,18,18,3680,7,66240,4636.8,61603.2,KAD01,FG02,
SO102990,5,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,3,3,1730,0,5190,0.0,5190.0,KAN01,FG03,
SO102991,1,SKU0055,Ice Tea 50cl PET x12,Tea Drink,3,3,2850,0,8550,0.0,8550.0,PHC01,FG01,
SO102991,2,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,15,15,5940,2,89100,1782.0,87318.0,PHC01,FG01,
SO102992,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,55,55,3070,0,168850,0.0,168850.0,ABJ01,FG02,
SO102992,2,SKU9999,Cola Max 35cl PET x24,Carbonated Soft Drink,405,405,3240,0,1312200,0.0,1312200.0,ABJ01,FG01,
SO102992,3,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,32,32,3080,10,98560,9856.0,88704.0,ABJ01,RM01,
SO102992,4,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,15,15,2240,10,33600,3360.0,30240.0,ABJ01,FG02,
SO102993,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,3,3,3150,3,9450,283.5,9166.5,IBD01,FG01,
SO102993,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,2,2,1750,7,3500,245.0,3255.0,IBD01,FG02,
SO102993,3,SKU0049,Aqua Pure 1.5L PET x12,Water,3,3,2000,0,6000,0.0,6000.0,IBD01,FG01,
SO102993,4,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,7,7,1970,12,13790,1654.8,12135.2,IBD01,FG01,
SO102993,5,SKU0051,Energy Rush 33cl Can x12,Energy Drink,14,14,2880,10,40320,4032.0,36288.0,IBD01,FG02,
SO102994,1,SKU0061,Malt Spark 50cl PET x12,Malt Drink,30,18,2980,3,89400,2682.0,86718.0,ABA01,DAMAGED,
SO102994,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,27,27,3650,0,98550,0.0,98550.0,ABA01,FG02,
SO102994,3,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,18,8,3680,0,66240,0.0,66240.0,ENU01,FG03,
SO102995,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,8,8,2080,0,16640,0.0,16640.0,KAN01,FG02,
SO102995,2,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,13,13,3140,0,40820,0.0,40820.0,KAD01,FG02,
SO102995,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,5,5,3220,5,16100,805.0,15295.0,KAD01,FG03,
SO102996,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,17,17,1700,0,28900,0.0,28900.0,ABJ01,FG02,
SO102996,2,SKU0054,Energy Rush 40cl PET x24,Energy Drink,12,12,6420,2,77040,1540.8,75499.2,ABJ01,FG03,
SO102996,3,SKU9999,Orange Burst 35cl PET x12,Carbonated Soft Drink,1,1,1750,0,1750,0.0,1750.0,ABJ01,FG01,
SO102996,4,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,16,16,3650,0,58400,0.0,58400.0,ABJ01,FG03,
SO102997,1,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,20,20,7500,7,150000,10500.0,139500.0,PHC01,FG03,
SO102997,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,19,15,3810,12,72390,8686.8,63703.2,BEN01,FG01,
SO102998,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,66,66,1910,12,126060,15127.2,110932.8,ABJ01,FG03,
SO102998,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,80,80,3700,7,296000,20720.0,275280.0,ABJ01,FG03,
SO102999,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,15,15,1970,0,29550,0.0,29550.0,LAG02,FG01,
SO102999,2,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,3,3,7550,0,22650,0.0,22650.0,LAG02,FG02,
SO102999,3,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,2,2,1970,2,3940,78.8,3861.2,LAG01,FG01,
SO102999,4,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,7,7,3680,12,25760,3091.2,22668.8,LAG02,FG02,
SO103000,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,36,36,5570,3,200520,6015.6,194504.4,IBD01,FG01,
SO103000,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,12,12,1730,3,20760,622.8,20137.2,IBD01,FG03,
SO103001,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,9,9,5940,2,53460,1069.2,52390.8,KAD01,FG03,
SO103001,2,SKU0047,Aqua Pure 75cl PET x12,Water,27,27,1150,0,31050,0.0,31050.0,KAN01,FG02,
SO103001,3,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,9,9,1700,0,15300,0.0,15300.0,KAN01,FG03,
SO103001,4,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,7,7,7550,0,52850,0.0,52850.0,KAN01,FG03,
SO103001,5,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,10,10,1730,10,17300,1730.0,15570.0,KAD01,FG02,
SO103002,1,SKU0052,Energy Rush 33cl Can x24,Energy Drink,4,4,5500,0,22000,0.0,22000.0,KAD01,FG01,
SO103002,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,9,9,3080,5,27720,1386.0,26334.0,KAN01,FG02,
SO103002,3,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,2,0,3680,0,7360,0.0,7360.0,KAN01,FG02,Credit block
SO103003,1,SKU0054,Energy Rush 40cl PET x24,Energy Drink,2,2,6420,7,12840,898.8,11941.2,ABA01,FG01,
SO103003,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,3,3,1730,7,5190,363.3,4826.7,ENU01,FG01,
SO103003,3,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,9,9,4110,10,36990,3699.0,33291.0,ABA01,FG03,
