order_id,order_date,customer_id,sap_customer_code,crm_reference,sales_org,distribution_channel,division,region,territory,sales_rep_id,order_type,order_status,payment_terms,requested_delivery_date,currency,gross_value,discount_value,net_order_value,source_system,created_by
SO102598,2026-04-20,CUST00472,BP500472,CRMORD-143254,SBC_NG,GT,BEV,North West Region,Barnawa Route 2,SR0074,ZOR Standard Order,Completed,Cash,2026-04-23,NGN,43800,4380.0,39420.0,SAP,sales_admin2
SO102599,2026-02-06,CUST00168,BP500168,CRMORD-163393,SBC_NG,KA,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,Cash,2026-02-09,NGN,28600,858.0,27742.0,SAP,sales_admin2
SO102600,2026-05-17,CUST00512,BP500512,CRMORD-687315,SBC_NG,DIST,BEV,Lagos Region,Ikeja Route 2,SR0002,ZOR Standard Order,Completed,Cash,2026-05-21,NGN,60720,1352.4,59367.6,CRM API,sales_admin2
SO102601,2026-01-10,CUST00168,BP500168,CRMORD-309560,SBC_NG,GT,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,Cash,2026-01-11,NGN,116040,8188.5,107851.5,SAP,crm_sync
SO102602,2026-02-10,CUST_DUP022,BP-DUP-022,CRMORD-205833,SBC_NG,KA,BEV,North Central Region,Maitama Route 2,SR0030,ZCR Credit Order,Completed,Cash,2026-02-13,NGN,225600,11280.0,214320.0,SAP,sales_admin1
SO102603,2026-04-05,CUST00407,BP500407,CRMORD-322338,SBC_NG,MT,BEV,South East Region,Ariaria Route 1,SR0059,ZOR Standard Order,Completed,Cash,2026-04-06,NGN,29700,2079.0,27621.0,SAP,regional_user
SO102604,2026-01-05,CUST00129,BP500129,,SBC_NG,MT,BEV,South South Region,Benin City Rte 2,SR0080,ZOR Standard Order,Completed,Cash,2026-01-07,NGN,6140,614.0,5526.0,SAP,sales_admin2
SO102605,2026-02-20,CUST00069,BP500069,CRMORD-257699,SBC_NG,KA,BEV,North Central Region,Maitama Route 1,SR0029,ZKA Key Account Order,Completed,Cash,2026-02-24,NGN,389360,38936.0,350424.0,SAP,sales_admin2
SO102606,2026-03-01,CUST00291,BP500291,CRMORD-262162,SBC_NG,HORECA,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,7 Days,2026-03-02,NGN,106700,11088.0,95612.0,SAP,sales_admin1
SO102607,2026-03-20,CUST00478,BP500478,CRMORD-862477,SBC_NG,KA,BEV,South West Region,Ibadan Route 1,SR0037,ZOR Standard Order,Completed,30 Days,2026-03-22,NGN,54790,3935.0,50855.0,SAP,sales_admin2
SO102608,2026-03-30,CUST00581,BP500581,CRMORD-152001,SBC_NG,HORECA,BEV,South South Region,Ring Road Route 2,SR0086,ZOR Standard Order,Completed,7 Days,2026-04-02,NGN,131040,0.0,131040.0,SAP,sales_admin2
SO102609,2026-03-18,CUST00566,BP500566,CRMORD-270079,SBC_NG,GT,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,Cash,2026-03-18,NGN,5100,0.0,5100.0,SAP,crm_sync
SO102610,2026-03-24,CUST00217,BP500217,CRMORD-264580,SBC_NG,KA,BEV,South South Region,Bonny Route 2,SR0022,ZOR Standard Order,Completed,30 Days,2026-03-25,NGN,2718080,319041.6,2399038.4,SAP,regional_user
SO102611,2026-04-14,CUST00154,BP500154,CRMORD-956205,SBC_NG,MT,BEV,Lagos Region,Surulere Route 1,SR0003,ZOR Standard Order,Blocked,7 Days,2026-04-15,NGN,19050,0.0,19050.0,CRM API,crm_sync
SO102612,2026-04-08,CUST00114,BP500114,CRMORD-640453,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 2,SR0032,ZFO Free-of-charge,Completed,Cash,2026-04-10,NGN,206990,14847.6,192142.4,SAP,sales_admin2
SO102613,2026-04-01,CUST00007,BP500007,CRMORD-468807,SBC_NG,MT,BEV,North West Region,Kaduna Route 1,SR0071,ZFO Free-of-charge,Completed,Cash,2026-04-01,NGN,26670,0.0,26670.0,SAP,regional_user
SO102614,2026-02-02,CUST00437,BP500437,CRMORD-650100,SBC_NG,DIST,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-02-05,NGN,68160,4530.0,63630.0,SAP,crm_sync
SO102615,2026-03-05,CUST00501,BP500501,CRMORD-584454,SBC_NG,MT,BEV,North West Region,Barnawa Route 1,SR0073,ZOR Standard Order,Completed,30 Days,2026-03-06,NGN,61400,5147.6,56252.4,SAP,sales_admin2
SO102616,2026-02-09,CUST00142,BP500142,CRMORD-873986,SBC_NG,HORECA,BEV,North West Region,Barnawa Rte 2,SR0074,ZCR Credit Order,Completed,Cash,2026-02-11,NGN,371790,3684.0,368106.0,SAP,sap_batch
SO102617,2026-05-02,CUST00158,BP500158,CRMORD-951009,SBC_NG,HORECA,BEV,Lagos Region,Apapa Route 1,SR0009,ZKA Key Account Order,Completed,Cash,2026-05-03,NGN,73360,1255.8,72104.2,SAP,sales_admin2
SO102618,2026-05-17,CUST00569,BP500569,CRMORD-572585,SBC_NG,HORECA,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,14 Days,2026-05-18,NGN,229860,32013.0,197847.0,SAP,sap_batch
SO102619,2026-01-23,CUST00478,BP500478,CRMORD-548120,SBC_NG,MT,BEV,South West Region,Ibadan Route 1,SR0037,ZOR Standard Order,Completed,30 Days,2026-01-25,NGN,17190,1719.0,15471.0,SAP,regional_user
SO102620,2026-04-12,CUST00240,BP500240,CRMORD-356814,SBC_NG,HORECA,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,45 Days,2026-04-14,NGN,413700,12411.0,401289.0,SAP,sales_admin1
SO102621,2026-01-28,CUST00520,BP500520,CRMORD-679184,SBC_NG,KA,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,7 Days,2026-01-28,NGN,7300,511.0,6789.0,SAP,regional_user
SO102622,2026-04-06,CUST00531,BP500531,CRMORD-372712,SBC_NG,HORECA,BEV,South South Region,Ring Road Route 2,SR0086,ZOR Standard Order,Completed,30 Days,2026-04-09,NGN,1356950,41017.5,1315932.5,SAP,regional_user
SO102623,2026-05-22,CUST00386,BP500386,CRMORD-603225,SBC_NG,KA,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-05-24,NGN,96720,863.1,95856.9,SAP,crm_sync
SO102624,2026-03-03,CUST00085,BP500085,CRMORD-591887,SBC_NG,MT,BEV,South South Region,Port Harcourt Route 1,SR0013,ZKA Key Account Order,Blocked,14 Days,2026-03-08,NGN,154800,672.0,154128.0,SAP,sap_batch
SO102625,2026-04-05,CUST00400,BP500400,,SBC_NG,HORECA,BEV,South East Region,New Haven Route 2,SR0050,ZCR Credit Order,Completed,Cash,2026-04-07,NGN,319890,20322.0,299568.0,SAP,sap_batch
SO102626,2026-03-13,CUST00102,BP500102,CRMORD-371644,SBC_NG,GT,BEV,North West Region,Barnawa Route 1,SR0073,ZCR Credit Order,Completed,7 Days,2026-03-15,NGN,70980,5055.5,65924.5,SAP,regional_user
SO102627,2026-05-19,CUST_DUP021,BP-DUP-021,CRMORD-241791,SBC_NG,HORECA,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,7 Days,2026-05-19,NGN,146200,2656.0,143544.0,SAP,sales_admin2
SO102628,2026-03-05,CUST00513,BP500513,CRMORD-713247,SBC_NG,DIST,BEV,Lagos Region,Ajah Route 2,SR0006,ZOR Standard Order,Completed,30 Days,2026-03-09,NGN,33720,613.5,33106.5,SAP,regional_user
SO102629,2026-01-22,CUST00007,BP500007,CRMORD-694645,SBC_NG,HORECA,BEV,North West Region,Kaduna Route 1,SR0071,ZOR Standard Order,Completed,Cash,2026-01-25,NGN,45210,904.2,44305.8,SAP,sales_admin2
SO102630,2026-03-25,CUST00384,BP500384,CRMORD-518797,SBC_NG,HORECA,BEV,South East Region,New Haven Route 2,SR0050,ZKA Key Account Order,Partially Delivered,Cash,2026-03-26,NGN,373830,9712.2,364117.8,SAP,crm_sync
SO102631,2026-01-10,CUST00559,BP500559,CRMORD-731585,SBC_NG,GT,BEV,South East Region,Onitsha Route 2,SR0088,ZKA Key Account Order,Completed,Cash,2026-01-13,NGN,122180,4481.4,117698.6,SAP,sap_batch
SO102632,2026-01-06,CUST00517,BP500517,CRMORD-440190,SBC_NG,KA,BEV,North Central Region,Maitama Rte 2,SR0030,ZOR Standard Order,Completed,7 Days,2026-01-07,NGN,30660,919.8,29740.2,SAP,regional_user
SO102633,2026-03-25,CUST00088,BP500088,CRMORD-923457,SBC_NG,DIST,BEV,North West Region,Tarauni Route 1,SR0067,ZOR Standard Order,Completed,7 Days,2026-03-29,NGN,8760,1051.2,7708.8,SAP,sales_admin1
SO102634,2026-03-11,CUST00194,BP500194,CRMORD-196112,SBC_NG,HORECA,BEV,South South Region,Trans-Amadi Route 1,SR0017,ZOR Standard Order,Completed,30 Days,2026-03-12,NGN,58790,2092.3,56697.7,SAP,crm_sync
SO102635,2026-01-03,CUST00200,BP500200,CRMORD-289728,SBC_NG,DIST,BEV,North Central Region,Gwarinpa Route 2,SR0034,ZOR Standard Order,Completed,7 Days,2026-01-04,NGN,505100,44717.0,460383.0,SAP,regional_user
SO102636,2026-01-02,CUST00234,BP500234,CRMORD-524932,SBC_NG,DIST,BEV,South South Region,Oyigbo Route 2,SR0024,ZKA Key Account Order,Open,7 Days,2026-01-04,NGN,59190,4158.0,55032.0,SAP,sales_admin1
SO102637,2026-04-29,CUST00131,BP500131,CRMORD-971200,SBC_NG,DIST,BEV,Lagos Region,Yaba Route 1,SR0011,ZOR Standard Order,Completed,Cash,2026-05-04,NGN,125860,6811.8,119048.2,SAP,crm_sync
SO102638,2026-03-18,CUST00351,BP500351,CRMORD-175382,SBC_NG,KA,BEV,South South Region,Bonny Route 1,SR0021,ZKA Key Account Order,Completed,30 Days,2026-03-19,NGN,801300,10010.0,791290.0,SAP,sales_admin1
SO102639,2026-01-24,CUST00214,BP500214,CRMORD-310681,SBC_NG,DIST,BEV,South East Region,Osisioma Rte 2,SR0062,ZOR Standard Order,Completed,Cash,2026-01-28,NGN,144270,3824.4,140445.6,SAP,crm_sync
SO102640,2026-01-25,CUST00600,BP500600,CRMORD-466713,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-01-26,NGN,15100,657.0,14443.0,SAP,crm_sync
SO102641,2026-03-09,CUST00196,BP500196,CRMORD-623077,SBC_NG,GT,BEV,South West Region,Dugbe Route 2,SR0044,ZKA Key Account Order,Completed,Cash,2026-03-10,NGN,1877340,204766.2,1672573.8,SAP,sales_admin1
SO102642,2026-03-10,CUST00072,BP500072,CRMORD-370102,SBC_NG,KA,BEV,North West Region,Kawo Route 1,SR0075,ZKA Key Account Order,Completed,Cash,2026-03-11,NGN,103420,7593.6,95826.4,SAP,sales_admin2
SO102643,2026-04-07,CUST00023,BP500023,CRMORD-686668,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Open,14 Days,2026-04-08,NGN,13120,918.4,12201.6,SAP,regional_user
SO102644,2026-04-03,CUST00058,BP500058,CRMORD-531837,SBC_NG,KA,BEV,South East Region,Osisioma Route 1,SR0061,ZOR Standard Order,Completed,Cash,2026-04-06,NGN,65700,7884.0,57816.0,CRM API,sales_admin2
SO102645,2026-03-02,CUST00259,BP500259,CRMORD-532338,SBC_NG,MT,BEV,Lagos Region,Yaba Route 1,SR0011,ZOR Standard Order,Completed,Cash,2026-03-05,NGN,41160,1540.0,39620.0,Manual Excel Upload,crm_sync
SO102646,2026-04-17,CUST00420,BP500420,CRMORD-866556,SBC_NG,DIST,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Completed,Cash,2026-04-18,NGN,26600,2952.0,23648.0,SAP,sales_admin2
SO102647,2026-02-23,CUST00239,BP500239,CRMORD-710716,SBC_NG,HORECA,BEV,Lagos Region,Lekki Route 2,SR0008,ZKA Key Account Order,Completed,14 Days,2026-02-23,NGN,77140,7144.0,69996.0,SAP,crm_sync
SO102648,2026-05-03,CUST00309,BP500309,,SBC_NG,DIST,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-05-04,NGN,4800,240.0,4560.0,SAP,sales_admin1
SO102649,2026-03-24,CUST00078,BP500078,CRMORD-949378,SBC_NG,GT,BEV,South East Region,Independence Layout Route 1,SR0005,ZOR Standard Order,Completed,7 Days,2026-03-28,NGN,7880,0.0,7880.0,SAP,sales_admin1
SO102650,2026-05-09,CUST00327,BP500327,CRMORD-628268,SBC_NG,MT,BEV,Lagos Region,Ariaria Route 1,SR0059,ZOR Standard Order,Partially Delivered,7 Days,2026-05-09,NGN,1040260,136896.4,903363.6,SAP,regional_user
SO102651,2026-03-08,CUST00529,BP500529,CRMORD-682786,SBC_NG,HORECA,BEV,South East Region,Awka Route 1,SR0089,ZOR Standard Order,Completed,Cash,2026-03-11,NGN,150720,10550.4,140169.6,SAP,crm_sync
SO102652,2026-02-25,CUST00395,BP500395,,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 2,SR0002,ZOR Standard Order,Blocked,30 Days,2026-03-02,NGN,125830,1650.6,124179.4,SAP,crm_sync
SO102653,2026-01-18,CUST00525,BP500525,,SBC_NG,MT,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Partially Delivered,Cash,2026-01-19,NGN,14720,294.4,14425.6,SAP,sales_admin1
SO102654,2026-05-13,CUST00399,BP500399,CRMORD-556884,SBC_NG,KA,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Partially Delivered,Cash,2026-05-13,NGN,64200,4494.0,59706.0,SAP,regional_user
SO102655,2026-04-14,CUST_DUP033,BP-DUP-033,CRMORD-154229,SBC_NG,HORECA,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-04-15,NGN,45480,1533.0,43947.0,SAP,crm_sync
SO102656,2026-03-20,CUST00272,BP500272,CRMORD-384991,SBC_NG,HORECA,BEV,South West Region,Ring Road Route 1,SR0085,ZOR Standard Order,Completed,Cash,2026-03-24,NGN,479530,23644.0,455886.0,SAP,regional_user
SO102657,2026-05-28,CUST00284,BP500284,CRMORD-279125,SBC_NG,MT,BEV,South South Region,Ring Road Route 1,SR0085,ZOR Standard Order,Completed,14 Days,2026-05-29,NGN,35840,5376.0,30464.0,Manual Excel Upload,crm_sync
SO102658,2026-03-19,CUST00496,BP500496,CRMORD-971520,SBC_NG,HORECA,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,14 Days,2026-03-20,NGN,21900,0.0,21900.0,SAP,regional_user
SO102659,2026-02-28,CUST00498,BP500498,CRMORD-261615,SBC_NG,HORECA,BEV,North West Region,Kaduna Route 2,SR0072,ZCR Credit Order,Completed,Cash,2026-03-03,NGN,520800,27788.4,493011.6,SAP,sales_admin2
SO102660,2026-02-09,CUSTX78266,,CRMORD-399449,SBC_NG,DIST,BEV,South South Region,Unmapped Territory,SR0027,ZOR Standard Order,Completed,30 Days,2026-02-11,NGN,9840,0.0,9840.0,SAP,sales_admin1
SO102661,2026-01-13,CUST00240,BP500240,CRMORD-336705,SBC_NG,GT,BEV,South South Region,GRA Benin Route 1,SR0083,ZCR Credit Order,Blocked,45 Days,2026-01-17,NGN,67320,4356.0,62964.0,SAP,sap_batch
SO102662,2026-05-07,CUST00570,BP500570,CRMORD-934104,SBC_NG,MT,BEV,South East Region,Ekwulobia Route 1,SR0093,ZOR Standard Order,Partially Delivered,7 Days,2026-05-09,NGN,145230,2441.8,142788.2,SAP,crm_sync
SO102663,2026-02-27,CUST00416,BP500416,CRMORD-165436,SBC_NG,DIST,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,45 Days,2026-02-28,NGN,37550,2656.0,34894.0,SAP,sales_admin1
SO102664,2026-03-21,CUST00287,BP500287,,SBC_NG,HORECA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,30 Days,2026-03-26,NGN,69490,381.0,69109.0,SAP,crm_sync
SO102665,2026-04-15,CUST00063,BP500063,CRMORD-605517,SBC_NG,KA,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Completed,Cash,2026-04-16,NGN,17880,357.6,17522.4,SAP,sales_admin2
SO102666,2026-03-22,CUST00020,BP500020,CRMORD-397253,SBC_NG,HORECA,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,7640,764.0,6876.0,SAP,regional_user
SO102667,2026-03-24,CUST00503,BP500503,CRMORD-785450,SBC_NG,KA,BEV,North West Region,Kaduna Route 1,SR0071,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,202260,10052.7,192207.3,SAP,regional_user
SO102668,2026-02-24,CUST00139,BP500139,CRMORD-227130,SBC_NG,DIST,BEV,Lagos Region,Yaba Route 2,SR0012,ZOR Standard Order,Completed,7 Days,2026-02-26,NGN,304400,23309.2,281090.8,SAP,regional_user
SO102669,2026-03-23,CUST00134,BP500134,CRMORD-136712,SBC_NG,HORECA,BEV,Lagos Region,Apapa Route 2,SR0010,ZOR Standard Order,Completed,Cash,2026-03-24,NGN,37440,0.0,37440.0,SAP,regional_user
SO102670,2026-01-21,CUST00070,BP500070,CRMORD-567821,SBC_NG,MT,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Completed,Cash,2026-01-23,NGN,198410,15119.8,183290.2,SAP,crm_sync
SO102671,2026-01-25,CUST00515,BP500515,,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,Cash,2026-01-26,NGN,90060,333.0,89727.0,SAP,sales_admin1
SO102672,2026-03-05,CUST00308,BP500308,CRMORD-101694,SBC_NG,DIST,BEV,North West Region,Tarauni Route 1,SR0067,ZOR Standard Order,Completed,30 Days,2026-03-10,NGN,148830,5970.0,142860.0,SAP,sales_admin1
SO102673,2026-05-19,CUST00216,BP500216,CRMORD-404915,SBC_NG,GT,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,7 Days,2026-05-19,NGN,52500,0.0,52500.0,SAP,crm_sync
SO102674,2026-05-20,CUST00529,BP500529,CRMORD-845846,SBC_NG,DIST,BEV,South East Region,Awka Route 1,SR0089,ZOR Standard Order,Completed,Cash,2026-05-25,NGN,1135130,60943.1,1074186.9,SAP,sales_admin2
SO102675,2026-05-24,CUST00135,BP500135,CRMORD-347499,SBC_NG,KA,BEV,South South Region,Port Harcourt Route 2,SR0014,ZKA Key Account Order,Completed,14 Days,2026-05-26,NGN,657580,38484.6,619095.4,SAP,sales_admin1
SO102676,2026-04-17,CUST00398,BP500398,CRMORD-239026,SBC_NG,GT,BEV,South South Region,Benin City Route 1,SR0079,ZOR Standard Order,Completed,Cash,2026-04-22,NGN,1210570,166917.0,1043653.0,SAP,sales_admin2
SO102677,2026-02-14,CUST00323,BP500323,CRMORD-412872,SBC_NG,KA,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Open,14 Days,2026-02-14,NGN,15000,300.0,14700.0,SAP,sales_admin1
SO102678,2026-01-20,CUST00031,BP500031,CRMORD-903647,SBC_NG,KA,BEV,South East Region,Umuahia Rte 2,SR0058,ZKA Key Account Order,Completed,Cash,2026-01-21,NGN,267720,11161.2,256558.8,SAP,regional_user
SO102679,2026-05-10,CUST_DUP026,BP-DUP-026,CRMORD-314950,SBC_NG,MT,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,Cash,2026-05-11,NGN,44950,1632.0,43318.0,SAP,sales_admin1
SO102680,2026-01-21,CUST00368,BP500368,CRMORD-588298,SBC_NG,DIST,BEV,Lagos Region,Yaba Route 1,SR0011,ZOR Standard Order,Completed,Cash,2026-01-21,NGN,15000,0.0,15000.0,SAP,sales_admin1
SO102681,2026-04-07,CUST00317,BP500317,CRMORD-140606,SBC_NG,KA,BEV,South East Region,Ariaria Route 2,SR0060,ZOR Standard Order,Completed,30 Days,2026-04-08,NGN,94080,4704.0,89376.0,SAP,sap_batch
SO102682,2026-05-18,CUST00021,BP500021,CRMORD-365561,SBC_NG,HORECA,BEV,Lagos Region,Lekki Route 1,SR0007,ZCR Credit Order,Completed,Cash,2026-05-20,NGN,46050,921.0,45129.0,SAP,crm_sync
SO102683,2026-04-04,CUST00120,BP500120,CRMORD-399934,SBC_NG,HORECA,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,30 Days,2026-04-05,NGN,1007320,75912.4,931407.6,SAP,sales_admin2
SO102684,2026-04-13,CUST00296,BP500296,CRMORD-593198,SBC_NG,MT,BEV,South East Region,Aba Route 2,SR0056,ZFO Free-of-charge,Completed,30 Days,2026-04-16,NGN,120800,7200.0,113600.0,SAP,sales_admin1
SO102685,2026-05-02,CUST00431,BP500431,CRMORD-581189,SBC_NG,DIST,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Completed,Cash,2026-05-03,NGN,37440,3744.0,33696.0,SAP,regional_user
SO102686,2026-03-26,CUST00489,BP500489,CRMORD-186039,SBC_NG,KA,BEV,South East Region,Ekwulobia Route 1,SR0093,ZKA Key Account Order,Completed,7 Days,2026-03-27,NGN,60340,479.8,59860.2,SAP,sales_admin1
SO102687,2026-02-20,CUST_DUP001,BP-DUP-001,CRMORD-358565,SBC_NG,MT,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-02-20,NGN,63530,2152.5,61377.5,SAP,regional_user
SO102688,2026-05-18,CUST00151,BP500151,CRMORD-863287,SBC_NG,DIST,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Completed,Cash,2026-05-20,NGN,17440,2092.8,15347.2,SAP,regional_user
SO102689,2026-01-07,CUST00100,BP500100,CRMORD-169783,SBC_NG,KA,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Partially Delivered,Cash,2026-01-07,NGN,168900,378.0,168522.0,SAP,sales_admin1
SO102690,2026-03-26,CUST00401,BP500401,CRMORD-578334,SBC_NG,KA,BEV,South East Region,Umuahia Route 1,SR0057,ZOR Standard Order,Completed,14 Days,2026-03-30,NGN,150450,0.0,150450.0,SAP,regional_user
SO102691,2026-04-26,CUST00060,BP500060,CRMORD-613819,SBC_NG,GT,BEV,North Central Region,Gwarinpa Route 2,SR0034,ZOR Standard Order,Completed,14 Days,2026-04-27,NGN,114570,8834.4,105735.6,SAP,regional_user
SO102692,2026-04-20,CUST00012,BP500012,CRMORD-687306,SBC_NG,GT,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-04-24,NGN,11790,825.3,10964.7,SAP,sales_admin1
SO102693,2026-05-25,CUST00276,BP500276,CRMORD-970617,SBC_NG,HORECA,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Partially Delivered,Cash,2026-05-27,NGN,22080,1545.6,20534.4,SAP,regional_user
SO102694,2026-04-24,CUST00165,BP500165,CRMORD-942527,SBC_NG,GT,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Cancelled,7 Days,2026-04-26,NGN,493180,36493.6,501407.25,SAP,crm_sync
SO102695,2026-02-19,CUST00070,BP500070,CRMORD-861960,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Completed,Cash,2026-02-20,NGN,123040,4943.2,118096.8,SAP,regional_user
SO102696,2026-01-11,CUST00600,BP500600,CRMORD-123880,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-01-13,NGN,222690,17425.1,205264.9,SAP,sales_admin2
SO102697,2026-01-02,CUST00533,BP500533,CRMORD-932157,SBC_NG,KA,BEV,North Central Region,Garki Route 2,SR0028,ZOR Standard Order,Completed,Cash,2026-01-05,NGN,1970,59.1,1910.9,Manual Excel Upload,sales_admin2
SO102698,2026-04-07,CUST_DUP014,BP-DUP-014,CRMORD-599118,SBC_NG,MT,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Cancelled,30 Days,2026-04-07,NGN,120380,8999.8,111380.2,SAP,crm_sync
SO102699,2026-02-20,CUST00156,BP500156,CRMORD-590026,SBC_NG,HORECA,BEV,South West Region,Challenge Route 1,SR0041,ZOR Standard Order,Completed,Cash,2026-02-23,NGN,14300,286.0,14014.0,SAP,sales_admin2
SO102700,2026-04-27,CUST00334,BP500334,,SBC_NG,GT,BEV,South West Region,Ibadan Route 1,SR0037,ZOR Standard Order,Completed,Cash,2026-04-27,NGN,81130,1732.5,79397.5,SAP,sales_admin1
SO102701,2026-03-28,CUST00134,BP500134,CRMORD-642777,SBC_NG,GT,BEV,Lagos Region,Apapa Route 2,SR0010,ZKA Key Account Order,Completed,Cash,2026-03-30,NGN,86650,874.8,85775.2,SAP,sales_admin1
SO102702,2026-02-16,CUST00149,BP500149,CRMORD-552657,SBC_NG,KA,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,45 Days,2026-02-17,NGN,58800,6614.4,52185.6,SAP,sales_admin1
SO102703,2026-01-18,CUST00036,BP500036,CRMORD-635900,SBC_NG,HORECA,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,Cash,2026-01-18,NGN,184770,19833.3,164936.7,SAP,sap_batch
SO102704,2026-03-01,CUST00092,BP500092,CRMORD-452923,SBC_NG,KA,BEV,South South Region,Oyigbo Route 1,SR0023,ZOR Standard Order,Cancelled,Cash,2026-03-04,NGN,44990,2265.0,42725.0,SAP,crm_sync
SO102705,2026-02-03,CUST00568,BP500568,CRMORD-487407,SBC_NG,HORECA,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZOR Standard Order,Completed,14 Days,2026-02-05,NGN,134760,9433.2,125326.8,SAP,sap_batch
SO102706,2026-02-10,CUST_DUP014,BP-DUP-014,CRMORD-637994,SBC_NG,MT,BEV,South East Region,Independence Layout Route 2,SR0054,ZKA Key Account Order,Blocked,30 Days,2026-02-13,NGN,92660,4315.5,88344.5,SAP,regional_user
SO102707,2026-03-13,CUST00403,BP500403,CRMORD-115597,SBC_NG,MT,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,Cash,2026-03-13,NGN,209060,6271.8,202788.2,SAP,sales_admin2
SO102708,2026-05-29,CUST00285,BP500285,CRMORD-427521,SBC_NG,HORECA,BEV,South East Region,Awka Route 2,SR0090,ZOR Standard Order,Completed,Cash,2026-05-31,NGN,8900,178.0,8722.0,SAP,regional_user
SO102709,2026-04-10,CUST00277,BP500277,CRMORD-324952,SBC_NG,HORECA,BEV,South West Region,Bodija Route 2,SR0040,ZOR Standard Order,Blocked,7 Days,2026-04-14,NGN,21930,315.0,21615.0,SAP,sales_admin2
SO102710,2026-01-17,CUST00102,BP500102,CRMORD-110291,SBC_NG,MT,BEV,North West Region,Barnawa Route 1,SR0073,ZOR Standard Order,Completed,7 Days,2026-01-22,NGN,32400,328.5,32071.5,SAP,crm_sync
SO102711,2026-01-04,CUST00360,BP500360,CRMORD-264159,SBC_NG,MT,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Partially Delivered,7 Days,2026-01-06,NGN,11040,220.8,10819.2,SAP,sap_batch
SO102712,2026-05-05,CUST00549,BP500549,CRMORD-473374,SBC_NG,KA,BEV,South South Region,Ugbowo Route 2,SR0082,ZCR Credit Order,Completed,30 Days,2026-05-06,NGN,3900,0.0,3900.0,SAP,sales_admin1
