invoice_id,order_id,customer_id,invoice_date,due_date,invoice_value,amount_paid,outstanding_amount,payment_status,last_payment_date,collection_owner
INV870672,SO102476,CUST00019,2026-03-28,2026-04-27,59923.0,59923.0,0.0,Paid,2026-04-11,Cash Sales
INV791950,SO102477,CUSTX74650,2026-02-03,2026-02-03,99190.0,99190.0,0.0,Paid,2026-02-23,Finance Team B
INV892825,SO102479,CUST00194,2026-03-17,2026-04-16,78202.8,54473.66,23729.14,Partially Paid,2026-03-25,Finance Team B
INV705266,SO102480,CUST00582,2026-05-21,2026-05-21,49985.6,49985.6,0.0,Paid,2026-05-28,Regional Credit Officer
INV748611,SO102481,CUST00124,2026-05-01,2026-05-31,110151.68,110151.68,0.0,Paid,2026-05-06,Finance Team A
INV845901,SO102482,CUST00261,2026-04-26,2026-04-26,58699.76,58699.76,0.0,Paid,2026-05-03,Finance Team B
INV748032,SO102483,CUST00442,2026-02-24,2026-03-10,21676.0,2740.76,18935.24,Overdue,2026-02-28,Regional Credit Officer
INV816853,SO102486,CUST00236,2026-05-26,2026-05-26,43379.2,0,43379.2,Unpaid,,Finance Team A
INV794327,SO102487,CUST00181,2026-03-14,2026-03-28,20020.0,20020.0,0.0,Paid,2026-04-11,Regional Credit Officer
INV804793,SO102488,CUST00322,2026-02-01,2026-03-03,17230.4,17230.4,0.0,Paid,2026-02-11,Finance Team B
INV732851,SO102489,CUST00447,2026-02-26,2026-03-12,138188.0,101302.37,36885.63,Partially Paid,2026-03-16,Cash Sales
INV755603,SO102490,CUST00257,2026-03-06,2026-03-13,8298.94,515.89,7783.05,Overdue,2026-03-10,Cash Sales
INV741054,SO102494,CUST00591,2026-03-17,2026-04-16,65294.5,0,65294.5,Unpaid,,Cash Sales
INV779898,SO102495,CUST00363,2026-04-04,2026-04-04,31286.0,0,31286.0,Unpaid,,Cash Sales
INV873098,SO102496,CUST00149,2026-04-08,2026-05-23,203939.8,51669.07,152270.73,Partially Paid,2026-04-10,Finance Team B
INV735145,SO102497,CUST00467,2026-05-10,2026-05-10,37268.12,0,37268.12,Unpaid,,Finance Team B
INV817484,SO102498,CUST00275,2026-03-14,2026-03-21,1342216.43,341432.2,1000784.23,Partially Paid,2026-03-26,Regional Credit Officer
INV713152,SO102499,CUST00374,2026-02-03,2026-02-17,370303.9,370303.9,0.0,Paid,2026-03-07,Cash Sales
INV873213,SO102501,CUST00091,2026-01-22,2026-02-21,137330.0,0,137330.0,Unpaid,,Finance Team A
INV840658,SO102502,CUST00307,2026-01-12,2026-01-26,56740.33,0,56740.33,Unpaid,,Cash Sales
INV726111,SO102504,CUST00050,2026-02-16,2026-02-16,56162.6,13458.2,42704.4,Overdue,2026-02-24,Regional Credit Officer
INV861901,SO102505,CUST00186,2026-05-11,2026-05-11,171000.0,171000.0,0.0,Paid,2026-05-18,Regional Credit Officer
INV893250,SO102506,CUST00153,2026-05-29,2026-05-29,34828.0,34828.0,0.0,Paid,2026-06-09,Finance Team A
INV769104,SO102507,CUST00514,2026-03-17,2026-04-16,7391.4,7391.4,0.0,Paid,2026-04-30,Regional Credit Officer
INV861837,SO102509,CUST00188,2026-05-25,2026-05-25,68338.5,19718.33,48620.17,Partially Paid,2026-05-28,Cash Sales
INV826603,SO102510,CUST00395,2026-05-09,2026-06-08,66189.0,66189.0,0.0,Paid,2026-05-14,Finance Team B
INV801073,SO102513,CUST00486,2026-05-06,2026-06-20,38213.05,0,38213.05,Unpaid,,Regional Credit Officer
INV823148,SO102514,CUST_DUP027,2026-03-31,2026-03-31,49879.68,49879.68,0.0,Paid,2026-04-16,Finance Team B
INV864061,SO102517,CUST00049,2026-02-23,2026-02-23,140292.0,140292.0,0.0,Paid,2026-03-03,Regional Credit Officer
INV879242,SO102518,CUST00348,2026-05-04,2026-05-04,22540.0,0,22540.0,Unpaid,,Regional Credit Officer
INV802720,SO102519,CUST00105,2026-06-03,2026-06-03,209700.0,0,209700.0,Unpaid,,Cash Sales
INV842028,SO102520,CUST00165,2026-02-01,2026-02-08,20378.0,5998.13,14379.87,Overdue,2026-02-10,Cash Sales
INV801013,SO102521,CUST00425,2026-03-27,2026-03-27,51391.58,51391.58,0.0,Paid,2026-04-15,Regional Credit Officer
INV763313,SO102522,CUST00054,2026-01-19,2026-01-19,63382.25,0,63382.25,Unpaid,,Cash Sales
INV762282,SO102523,CUST00485,2026-06-01,2026-06-01,90737.3,90737.3,0.0,Paid,2026-06-07,Cash Sales
INV775879,SO102526,CUST_DUP031,2026-01-16,2026-01-16,17375.4,8446.44,8928.96,Partially Paid,2026-01-28,Finance Team A
INV718007,SO102527,CUSTX71044,2026-02-04,2026-02-18,3861.2,0,3861.2,Unpaid,,Finance Team A
INV862078,SO102529,CUST00206,2026-01-14,2026-01-14,64601.5,64601.5,0.0,Paid,2026-01-17,Regional Credit Officer
INV760974,SO102531,CUST00025,2026-03-28,2026-03-28,195817.73,195817.73,0.0,Paid,2026-04-06,Finance Team A
INV890226,SO102532,CUST00101,2026-01-09,2026-01-16,110424.6,30848.74,79575.86,Partially Paid,2026-01-24,Regional Credit Officer
INV857006,SO102533,CUST00092,2026-05-02,2026-05-02,35670.8,35670.8,0.0,Paid,2026-05-15,Finance Team B
INV754169,SO102534,CUST00108,2026-03-21,2026-03-21,11299.2,3993.17,7306.03,Partially Paid,2026-04-06,Finance Team A
INV757236,SO102536,CUST00415,2026-05-27,2026-05-27,284956.5,0,284956.5,Unpaid,,Regional Credit Officer
INV749657,SO102537,CUST00264,2026-02-09,2026-03-11,149188.5,0,149188.5,Unpaid,,Regional Credit Officer
INV771247,SO102540,CUST00318,2026-01-28,2026-02-11,69282.95,69282.95,0.0,Paid,2026-01-31,Finance Team A
INV874962,SO102541,CUST00293,2026-04-02,2026-04-02,35192.99,9999.45,25193.54,Overdue,2026-04-03,Cash Sales
INV766124,SO102542,CUST00012,2026-03-27,2026-03-27,18529.5,18529.5,0.0,Paid,2026-04-08,Cash Sales
INV758350,SO102543,CUST00570,2026-02-15,2026-02-22,96606.82,96606.82,0.0,Paid,2026-03-06,Regional Credit Officer
INV763449,SO102545,CUST00162,2026-02-28,2026-03-30,49658.4,0,49658.4,Unpaid,,Regional Credit Officer
INV873665,SO102546,CUST00283,2026-02-11,2026-02-11,85770.0,58547.91,27222.09,Partially Paid,2026-02-25,Finance Team B
INV762502,SO102548,CUST00482,2026-04-13,2026-04-13,21848.36,21848.36,0.0,Paid,2026-04-14,Regional Credit Officer
INV780848,SO102549,CUST00533,2026-04-03,2026-04-03,83468.8,5285.05,78183.75,Overdue,2026-04-08,Cash Sales
INV768256,SO102550,CUST00169,2026-02-08,2026-02-22,18059.64,18059.64,0.0,Paid,2026-02-27,Cash Sales
INV772737,SO102551,CUST00082,2026-05-01,2026-05-01,314820.79,314820.79,0.0,Paid,2026-05-15,Regional Credit Officer
INV843494,SO102552,CUST00122,2026-05-16,2026-05-16,521059.46,521059.46,0.0,Paid,2026-05-27,Cash Sales
INV899057,SO102554,CUST00345,2026-03-20,2026-05-04,91194.1,91194.1,0.0,Paid,2026-04-22,Cash Sales
INV787077,SO102555,CUST00526,2026-02-15,2026-02-15,38760.0,26071.65,12688.35,Partially Paid,2026-02-22,Regional Credit Officer
INV847559,SO102556,CUST00414,2026-04-09,2026-05-09,16360.0,4192.15,12167.85,Partially Paid,2026-04-30,Cash Sales
INV717878,SO102557,CUST00533,2026-01-07,2026-01-07,11718.0,11718.0,0.0,Paid,2026-01-12,Finance Team A
INV821684,SO102558,CUST00390,2026-05-03,2026-05-17,15536.67,15536.67,0.0,Paid,2026-06-03,Cash Sales
INV850607,SO102559,CUST00332,2026-02-04,2026-02-18,47459.26,0,47459.26,Unpaid,,Finance Team B
INV739546,SO102560,CUST00120,2026-02-22,2026-03-24,1114826.89,1114826.89,0.0,Paid,2026-03-07,Finance Team A
INV833075,SO102561,CUST00513,2026-01-23,2026-02-22,17309.6,17309.6,0.0,Paid,2026-03-11,Finance Team B
INV748010,SO102562,CUST00548,2026-01-24,2026-01-31,140589.44,0,140589.44,,,Finance Team B
INV872029,SO102563,CUST00195,2026-03-30,2026-03-30,7488.0,0,7488.0,Unpaid,,Regional Credit Officer
INV869844,SO102564,CUST00217,2026-03-16,2026-04-15,828848.0,828848.0,0.0,Paid,2026-03-29,Finance Team A
INV748065,SO102565,CUST00095,2026-01-05,2026-01-19,101559.95,58579.67,42980.28,Partially Paid,2026-01-07,Cash Sales
INV757653,SO102569,CUST00171,2026-05-31,2026-05-31,119682.5,119682.5,0.0,Paid,2026-06-13,Finance Team A
INV835325,SO102571,CUST00138,2026-01-17,2026-01-17,167472.0,167472.0,0.0,Paid,2026-01-22,Cash Sales
INV792047,SO102572,CUST00404,2026-03-09,2026-03-16,41760.0,41760.0,0.0,Paid,2026-03-27,Finance Team A
INV861268,SO102573,CUST00435,2026-05-21,2026-05-21,18146.56,0,18146.56,,,Finance Team B
INV749828,SO102574,CUST_DUP001,2026-03-28,2026-03-28,15040.0,15040.0,0.0,Paid,2026-04-08,Cash Sales
INV775103,SO102576,CUST00273,2026-04-04,2026-04-04,86342.05,86342.05,0.0,Paid,2026-04-22,Cash Sales
INV857983,SO102577,CUST00533,2026-04-17,2026-04-17,9996.0,9996.0,0.0,Paid,2026-05-03,Finance Team A
INV717825,SO102578,CUST00193,2026-05-04,2026-05-11,24900.0,24900.0,0.0,Paid,2026-05-23,Finance Team B
INV723829,SO102579,CUST00486,2026-04-18,2026-06-02,117750.0,117750.0,0.0,Paid,2026-05-31,Finance Team A
INV886383,SO102581,CUST00052,2026-04-07,2026-04-07,167268.68,167268.68,0.0,Paid,2026-04-15,Cash Sales
INV725765,SO102582,CUST00371,2026-01-13,2026-01-13,41581.27,0,41581.27,Unpaid,,Finance Team A
INV879414,SO102583,CUST00235,2026-02-23,2026-03-09,101838.4,0,101838.4,Unpaid,,Regional Credit Officer
INV790498,SO102584,CUST00440,2026-03-08,2026-03-08,189628.95,59078.48,130550.47,Partially Paid,2026-03-26,Finance Team B
INV729788,SO102585,CUST00024,2026-01-05,2026-01-12,0.0,0.0,0.0,Paid,,Regional Credit Officer
INV873966,SO102588,CUST00382,2026-01-17,2026-01-17,11583.0,0,11583.0,Unpaid,,Finance Team B
INV769692,SO102591,CUST00413,2026-03-07,2026-04-06,14400.0,11528.42,2871.58,Partially Paid,2026-04-15,Regional Credit Officer
INV730525,SO102593,CUST00130,2026-01-26,2026-02-09,148425.49,148425.49,0.0,Paid,2026-02-21,Finance Team B
INV738160,SO102594,CUST_DUP024,2026-04-02,2026-04-16,49207.89,49207.89,0.0,Paid,2026-04-02,Cash Sales
INV813789,SO102595,CUST00402,2026-01-11,2026-02-25,117430.0,0,117430.0,Unpaid,,Finance Team B
INV809396,SO102596,CUST00382,2026-03-29,2026-03-29,27481.5,27481.5,0.0,Paid,2026-04-07,Finance Team A
INV744349,SO102597,CUST00295,2026-02-28,2026-03-30,703548.6,188631.05,514917.55,Partially Paid,2026-04-13,Finance Team B
INV875119,SO102598,CUST00472,2026-04-24,2026-04-24,39420.0,39420.0,0.0,Paid,2026-04-24,Finance Team B
INV714343,SO102599,CUST00168,2026-02-09,2026-02-09,27742.0,27742.0,0.0,Paid,2026-03-01,Finance Team A
INV804805,SO102600,CUST00512,2026-05-25,2026-05-25,59367.6,59367.6,0.0,Paid,2026-05-28,Finance Team A
INV783811,SO102601,CUST00168,2026-01-18,2026-01-18,81397.36,81397.36,0.0,Paid,2026-01-18,Regional Credit Officer
INV813939,SO102602,CUST_DUP022,2026-02-15,2026-02-15,214320.0,214320.0,0.0,Paid,2026-02-15,Cash Sales
INV807501,SO102604,CUST00129,2026-01-07,2026-01-07,2763.0,0,2763.0,,,Finance Team B
INV746500,SO102605,CUST00069,2026-02-22,2026-02-22,350424.0,350424.0,0.0,Paid,2026-03-06,Regional Credit Officer
INV779303,SO102606,CUST00291,2026-03-08,2026-03-15,95612.0,0,95612.0,Unpaid,,Finance Team B
INV732260,SO102607,CUST00478,2026-03-20,2026-04-19,50855.0,50855.0,0.0,Paid,2026-05-03,Finance Team B
INV770371,SO102608,CUST00581,2026-04-02,2026-04-09,131040.0,8661.39,122378.61,Overdue,2026-04-18,Finance Team A
INV783177,SO102609,CUST00566,2026-03-20,2026-03-20,5100.0,1392.9,3707.1,Overdue,2026-04-04,Finance Team B
INV751594,SO102610,CUST00217,2026-04-01,2026-05-01,1407700.22,1407700.22,0.0,Paid,2026-04-09,Finance Team A
INV739394,SO102612,CUST00114,2026-04-12,2026-04-12,192142.4,0,192142.4,,,Finance Team A
INV812789,SO102613,CUST00007,2026-04-06,2026-04-06,26670.0,0,26670.0,Unpaid,,Cash Sales
INV838668,SO102614,CUST00437,2026-02-05,2026-02-05,63630.0,63630.0,0.0,Paid,2026-02-17,Regional Credit Officer
INV893698,SO102615,CUST00501,2026-03-09,2026-04-08,47252.02,47252.02,0.0,Paid,2026-03-25,Cash Sales
INV754446,SO102616,CUST00142,2026-02-14,2026-02-14,368106.0,368106.0,0.0,Paid,2026-03-06,Regional Credit Officer
INV751177,SO102617,CUST00158,2026-05-05,2026-05-05,72104.2,26087.76,46016.44,Partially Paid,2026-05-22,Cash Sales
INV722399,SO102619,CUST00478,2026-02-02,2026-03-04,15471.0,0,15471.0,Unpaid,,Regional Credit Officer
INV779033,SO102620,CUST00240,2026-04-23,2026-06-07,401289.0,401289.0,0.0,Paid,2026-05-03,Finance Team B
INV770534,SO102621,CUST00520,2026-02-07,2026-02-14,6789.0,6789.0,0.0,Paid,2026-02-15,Regional Credit Officer
INV895018,SO102622,CUST00531,2026-04-07,2026-05-07,1315932.5,1315932.5,0.0,Paid,2026-05-26,Finance Team B
INV769089,SO102623,CUST00386,2026-05-26,2026-05-26,77883.73,53567.69,24316.04,Partially Paid,2026-06-11,Regional Credit Officer
INV895541,SO102625,CUST00400,2026-04-09,2026-04-09,299568.0,299568.0,0.0,Paid,2026-04-11,Finance Team B
INV792029,SO102627,CUST_DUP021,2026-05-16,2026-05-23,143544.0,143544.0,0.0,Paid,2026-05-25,Finance Team A
INV771573,SO102628,CUST00513,2026-03-07,2026-04-06,33106.5,0,33106.5,Unpaid,,Regional Credit Officer
INV758665,SO102629,CUST00007,2026-01-28,2026-01-28,44305.8,44305.8,0.0,Paid,2026-02-15,Finance Team A
INV703538,SO102630,CUST00384,2026-03-28,2026-03-28,157784.38,157784.38,0.0,Paid,2026-04-12,Finance Team A
INV714929,SO102631,CUST00559,2026-01-12,2026-01-12,78465.73,78465.73,0.0,Paid,2026-02-01,Regional Credit Officer
INV758727,SO102632,CUST00517,2026-01-10,2026-01-17,16994.4,0,16994.4,Unpaid,,Finance Team A
INV825071,SO102633,CUST00088,2026-04-04,2026-04-11,7708.8,7708.8,0.0,Paid,2026-04-24,Finance Team B
INV884191,SO102634,CUST00194,2026-03-21,2026-04-20,56697.7,0,56697.7,,,Finance Team B
INV833746,SO102635,CUST00200,2026-01-04,2026-01-11,460383.0,460383.0,0.0,Paid,2026-01-06,Finance Team B
INV755444,SO102636,CUST00234,2026-01-05,2026-01-12,38846.12,38846.12,0.0,Paid,2026-01-22,Finance Team B
INV852242,SO102637,CUST00131,2026-05-01,2026-05-01,129179.96,129179.96,0.0,Paid,2026-05-03,Finance Team A
INV743039,SO102638,CUST00351,2026-03-22,2026-04-21,791290.0,791290.0,0.0,Paid,2026-04-02,Cash Sales
INV792811,SO102639,CUST00214,2026-01-27,2026-01-27,133757.71,0,133757.71,Unpaid,,Regional Credit Officer
INV724753,SO102640,CUST00600,2026-02-01,2026-02-01,14443.0,14443.0,0.0,Paid,2026-02-04,Cash Sales
INV861516,SO102641,CUST00196,2026-03-12,2026-03-12,1672573.8,1672573.8,0.0,Paid,2026-03-19,Finance Team B
INV701256,SO102642,CUST00072,2026-03-13,2026-03-13,95826.4,95826.4,0.0,Paid,2026-04-02,Cash Sales
INV873317,SO102644,CUST00058,2026-04-05,2026-04-05,57816.0,57816.0,0.0,Paid,2026-04-24,Finance Team A
INV877882,SO102645,CUST00259,2026-03-09,2026-03-09,39941.07,39941.07,0.0,Paid,2026-03-29,Cash Sales
INV877716,SO102647,CUST00239,2026-02-24,2026-03-10,69996.0,69996.0,0.0,Paid,2026-03-09,Regional Credit Officer
INV779594,SO102648,CUST00309,2026-05-07,2026-05-07,4560.0,806.88,3753.12,Overdue,2026-05-12,Regional Credit Officer
INV831667,SO102649,CUST00078,2026-03-24,2026-03-31,7880.0,7880.0,0.0,Paid,2026-04-09,Cash Sales
INV702653,SO102650,CUST00327,2026-05-16,2026-05-23,590058.31,0,590058.31,Unpaid,,Finance Team B
INV722823,SO102651,CUST00529,2026-03-10,2026-03-10,140169.6,140169.6,0.0,Paid,2026-03-27,Finance Team A
INV752579,SO102653,CUST00525,2026-01-19,2026-01-19,7212.8,7212.8,0.0,Paid,2026-02-02,Regional Credit Officer
INV811819,SO102654,CUST00399,2026-05-15,2026-05-15,47764.8,47764.8,0.0,Paid,2026-06-04,Regional Credit Officer
INV759869,SO102655,CUST_DUP033,2026-04-17,2026-04-17,21973.5,21973.5,0.0,Paid,2026-04-18,Cash Sales
INV855034,SO102656,CUST00272,2026-03-24,2026-03-24,455886.0,455886.0,0.0,Paid,2026-04-04,Finance Team A
INV755644,SO102657,CUST00284,2026-06-02,2026-06-16,24752.0,24752.0,0.0,Paid,2026-07-02,Regional Credit Officer
INV792932,SO102660,CUSTX78266,2026-02-20,2026-03-22,0.0,0.0,0.0,Paid,,Finance Team A
INV773235,SO102662,CUST00570,2026-05-12,2026-05-19,84374.85,0,84374.85,Unpaid,,Finance Team B
INV734823,SO102663,CUST00416,2026-03-01,2026-04-15,34894.0,34894.0,0.0,Paid,2026-04-13,Finance Team B
INV728130,SO102665,CUST00063,2026-04-23,2026-04-23,17522.4,17522.4,0.0,Paid,2026-05-01,Finance Team A
INV862560,SO102666,CUST00020,2026-04-01,2026-04-01,3438.0,0,3438.0,Unpaid,,Cash Sales
INV872590,SO102668,CUST00139,2026-03-06,2026-03-13,281090.8,281090.8,0.0,Paid,2026-03-08,Finance Team A
INV812587,SO102669,CUST00134,2026-03-27,2026-03-27,35360.0,35360.0,0.0,Paid,2026-04-06,Cash Sales
INV832304,SO102670,CUST00070,2026-01-17,2026-01-17,166627.45,166627.45,0.0,Paid,2026-01-25,Cash Sales
INV869643,SO102671,CUST00515,2026-01-29,2026-01-29,89727.0,0,89727.0,Unpaid,,Cash Sales
INV894173,SO102672,CUST00308,2026-03-10,2026-04-09,42017.65,42017.65,0.0,Paid,2026-03-10,Regional Credit Officer
INV797878,SO102675,CUST00135,2026-06-03,2026-06-17,571189.21,0,571189.21,Unpaid,,Regional Credit Officer
INV881892,SO102680,CUST00368,2026-01-25,2026-01-25,15000.0,15000.0,0.0,Paid,2026-01-26,Finance Team B
INV763435,SO102681,CUST00317,2026-04-08,2026-05-08,89376.0,89376.0,0.0,Paid,2026-04-20,Regional Credit Officer
INV843660,SO102682,CUST00021,2026-05-20,2026-05-20,45129.0,45129.0,0.0,Paid,2026-06-07,Finance Team B
INV801269,SO102683,CUST00120,2026-04-09,2026-05-09,931407.6,0,931407.6,Unpaid,,Regional Credit Officer
INV888350,SO102684,CUST00296,2026-04-14,2026-05-14,68160.0,68160.0,0.0,Paid,2026-05-22,Regional Credit Officer
INV782996,SO102685,CUST00431,2026-05-06,2026-05-06,33696.0,33696.0,0.0,Paid,2026-05-06,Regional Credit Officer
INV853188,SO102686,CUST00489,2026-03-27,2026-04-03,50650.94,35477.85,15173.09,Partially Paid,2026-04-10,Cash Sales
INV814776,SO102687,CUST_DUP001,2026-02-27,2026-02-27,61377.5,61377.5,0.0,Paid,2026-03-12,Cash Sales
INV781030,SO102688,CUST00151,2026-05-31,2026-05-31,15347.2,15347.2,0.0,Paid,2026-06-01,Finance Team A
INV794646,SO102689,CUST00100,2026-01-18,2026-01-18,56174.0,12365.1,43808.9,Overdue,2026-01-20,Finance Team B
INV836093,SO102691,CUST00060,2026-04-26,2026-05-10,92092.3,10394.95,81697.35,Overdue,2026-05-09,Regional Credit Officer
INV837727,SO102692,CUST00012,2026-04-21,2026-04-21,10964.7,10964.7,0.0,Paid,2026-05-02,Regional Credit Officer
INV746864,SO102693,CUST00276,2026-05-26,2026-05-26,13689.6,13689.6,0.0,Paid,2026-06-09,Finance Team A
INV704289,SO102695,CUST00070,2026-02-25,2026-02-25,70858.08,0,70858.08,Unpaid,,Regional Credit Officer
INV793302,SO102696,CUST00600,2026-01-15,2026-01-15,452998.4,0,452998.4,Unpaid,,Regional Credit Officer
INV816687,SO102697,CUST00533,2026-01-03,2026-01-03,1910.9,0,1910.9,Unpaid,,Finance Team B
INV835911,SO102699,CUST00156,2026-02-24,2026-02-24,14014.0,14014.0,0.0,Paid,2026-03-15,Regional Credit Officer
INV791571,SO102700,CUST00334,2026-05-02,2026-05-02,79397.5,559.99,78837.51,Overdue,2026-05-07,Finance Team B
INV767360,SO102701,CUST00134,2026-03-29,2026-03-29,85775.2,37336.42,48438.78,Partially Paid,2026-04-16,Finance Team A
INV741288,SO102702,CUST00149,2026-02-19,2026-04-05,44730.51,44730.51,0.0,Paid,2026-04-02,Finance Team B
INV814325,SO102703,CUST00036,2026-01-20,2026-01-20,158064.34,15960.05,142104.29,Overdue,2026-01-26,Regional Credit Officer
INV860668,SO102705,CUST00568,2026-02-10,2026-02-24,125326.8,81008.57,44318.23,Partially Paid,2026-02-26,Finance Team A
INV831236,SO102707,CUST00403,2026-03-21,2026-03-21,202788.2,0,202788.2,Unpaid,,Finance Team A
INV852751,SO102710,CUST00102,2026-01-22,2026-01-29,21381.0,0,21381.0,Unpaid,,Finance Team A
INV717649,SO102711,CUST00360,2026-01-11,2026-01-18,7212.8,7212.8,0.0,Paid,2026-01-23,Finance Team A
INV757782,SO102713,CUST_DUP007,2026-03-19,2026-04-18,53108.05,53108.05,0.0,Paid,2026-04-21,Finance Team B
INV706337,SO102714,CUST00027,2026-04-19,2026-05-03,65862.4,0,65862.4,Unpaid,,Regional Credit Officer
INV708727,SO102715,CUST00563,2026-06-07,2026-06-21,14282.33,0,14282.33,Unpaid,,Finance Team A
INV881052,SO102716,CUST00229,2026-03-17,2026-03-24,145514.35,145514.35,0.0,Paid,2026-04-04,Regional Credit Officer
INV845072,SO102717,CUST00535,2026-03-10,2026-03-10,200774.82,20821.73,179953.09,Overdue,2026-03-12,Regional Credit Officer
INV703587,SO102718,CUST00142,2026-02-27,2026-02-27,165589.42,165589.42,0.0,Paid,2026-03-13,Finance Team A
INV891312,SO102719,CUST00208,2026-03-25,2026-04-01,123709.3,123709.3,0.0,Paid,2026-04-02,Regional Credit Officer
INV771036,SO102720,CUST00431,2026-04-29,2026-04-29,47724.09,47724.09,0.0,Paid,2026-05-19,Finance Team A
INV805960,SO102721,CUST00051,2026-04-11,2026-04-11,44100.0,44100.0,0.0,Paid,2026-04-30,Cash Sales
INV716754,SO102724,CUST00463,2026-05-30,2026-06-13,36442.88,36442.88,0.0,Paid,2026-06-07,Finance Team B
INV826234,SO102725,CUST00479,2026-01-18,2026-01-25,56154.0,40938.98,15215.02,Partially Paid,2026-02-14,Finance Team A
INV893219,SO102726,CUST00395,2026-03-20,2026-04-19,70196.71,70196.71,0.0,Paid,2026-05-06,Finance Team B
INV809938,SO102727,CUSTX78440,2026-05-25,2026-06-01,10692.0,10692.0,0.0,Paid,2026-06-21,Cash Sales
INV854897,SO102728,CUST00245,2026-05-26,2026-05-26,193863.5,193863.5,0.0,Paid,2026-05-29,Finance Team A
INV739723,SO102729,CUST00405,2026-03-28,2026-03-28,38513.5,24.47,38489.03,Overdue,2026-04-17,Regional Credit Officer
INV845393,SO102730,CUST00109,2026-03-30,2026-04-13,11280.0,3886.75,7393.25,Partially Paid,2026-04-25,Finance Team B
INV833761,SO102732,CUST00081,2026-04-06,2026-04-20,119139.22,119139.22,0.0,Paid,2026-04-20,Finance Team B
INV803563,SO102733,CUST_DUP001,2026-05-17,2026-05-17,46647.31,46647.31,0.0,Paid,2026-06-04,Finance Team B
INV889116,SO102734,CUST00140,2026-02-12,2026-02-12,33810.0,33810.0,0.0,Paid,2026-03-02,Finance Team B
INV791671,SO102735,CUST00373,2026-06-02,2026-06-02,48232.0,48232.0,0.0,Paid,2026-06-19,Finance Team B
INV897311,SO102736,CUST00094,2026-02-22,2026-03-24,15570.0,15570.0,0.0,Paid,2026-02-25,Finance Team A
INV758095,SO102739,CUST00373,2026-03-08,2026-03-08,15069.75,0,15069.75,Unpaid,,Finance Team A
INV842917,SO102741,CUST00398,2026-05-29,2026-05-29,238652.0,24659.77,213992.23,Overdue,2026-06-02,Cash Sales
INV868177,SO102742,CUST00383,2026-02-05,2026-02-05,41847.4,41847.4,0.0,Paid,2026-02-14,Regional Credit Officer
INV853637,SO102743,CUST00108,2026-03-03,2026-03-03,292865.5,0,292865.5,Unpaid,,Regional Credit Officer
INV867190,SO102744,CUST00386,2026-05-19,2026-05-19,6540.0,0,6540.0,Unpaid,,Regional Credit Officer
INV801911,SO102745,CUST00022,2026-05-01,2026-05-08,62419.5,62419.5,0.0,Paid,2026-05-27,Cash Sales
INV704975,SO102746,CUST00002,2026-02-25,2026-02-25,162610.57,0,162610.57,Unpaid,,Cash Sales
INV769652,SO102748,CUST00568,2026-02-20,2026-03-06,237466.2,237466.2,0.0,Paid,2026-03-16,Finance Team B
INV745575,SO102749,CUST00136,2026-04-01,2026-04-08,163044.43,163044.43,0.0,Paid,2026-04-03,Finance Team A
INV846643,SO102751,CUST00106,2026-03-29,2026-04-05,148838.0,0,148838.0,Unpaid,,Regional Credit Officer
INV801176,SO102752,CUST00246,2026-03-31,2026-04-30,166121.75,114975.99,51145.76,Partially Paid,2026-05-15,Regional Credit Officer
INV802262,SO102754,CUST00405,2026-05-11,2026-05-11,485520.57,328239.57,157281.0,Partially Paid,2026-05-19,Regional Credit Officer
INV844594,SO102755,CUST00335,2026-04-20,2026-04-27,69563.76,0,69563.76,Unpaid,,Cash Sales
INV895165,SO102756,CUST00555,2026-03-24,2026-03-24,130696.0,130696.0,0.0,Paid,2026-04-06,Finance Team B
INV832692,SO102759,CUST00236,2026-03-29,2026-03-29,56039.2,10074.71,45964.49,Overdue,2026-04-12,Regional Credit Officer
INV758286,SO102760,CUST_DUP011,2026-04-10,2026-04-17,106865.59,0,106865.59,Unpaid,,Regional Credit Officer
INV705364,SO102761,CUST00045,2026-02-06,2026-02-06,125818.0,97289.84,28528.16,Partially Paid,2026-02-15,Regional Credit Officer
INV736818,SO102762,CUST00520,2026-01-15,2026-01-22,13177.5,0,13177.5,Unpaid,,Finance Team A
INV757367,SO102763,CUST00273,2026-03-30,2026-03-30,57505.4,0,57505.4,Unpaid,,Finance Team A
INV753531,SO102764,CUST00063,2026-01-06,2026-01-06,15247.08,15247.08,0.0,Paid,2026-01-10,Regional Credit Officer
INV808862,SO102765,CUST00379,2026-02-02,2026-02-02,43970.4,0,43970.4,Unpaid,,Finance Team B
INV878895,SO102767,CUST_DUP018,2026-02-26,2026-02-26,611222.7,611222.7,0.0,Paid,2026-03-13,Finance Team A
INV871509,SO102768,CUST00012,2026-03-08,2026-03-08,48526.15,0,48526.15,Unpaid,,Cash Sales
INV723288,SO102770,CUST00341,2026-02-17,2026-02-17,154380.0,154380.0,0.0,Paid,2026-03-07,Regional Credit Officer
INV852665,SO102771,CUST00100,2026-02-11,2026-02-11,309892.85,107514.88,202377.97,Partially Paid,2026-02-17,Cash Sales
INV847467,SO102772,CUST00456,2026-05-26,2026-06-09,19557.53,0,19557.53,Unpaid,,Finance Team A
INV880667,SO102773,CUST00170,2026-04-01,2026-04-01,137278.45,137278.45,0.0,Paid,2026-04-01,Regional Credit Officer
